DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,THREAD NO.,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000326,802,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000288,822,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000226,1017,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000217,1021,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,1024,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000189,1022,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,1025,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,1037,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,1039,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,1043,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,1023,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,1050,
13/09/2019,02:08:14,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000406,1055,
13/09/2019,02:08:44,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000420,1070,
13/09/2019,02:08:14,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000444,1071,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 24,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0002287,1059,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000529,1045,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000727,1036,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000519,1014,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0001479,1011,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000415,997,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000921,952,
13/09/2019,02:08:28,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000486,951,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 27,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000434,944,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 27,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000288,933,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 27,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000354,931,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0002032,921,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000293,904,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000538,901,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000538,892,
13/09/2019,02:09:21,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 26,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000552,68,
13/09/2019,02:09:33,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 27,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000307,1337,
13/09/2019,02:09:33,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 27,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000278,1102,
13/09/2019,02:09:33,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 27,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000482,949,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000274,1600,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000515,1574,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000321,1596,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000500,1594,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000264,1581,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000340,1580,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 29,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000448,1575,
13/09/2019,02:10:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 29,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0001432,1573,
13/09/2019,02:10:51,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000548,2019,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,51,
13/09/2019,02:11:27,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 31,Board combination missed,-1001,3,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000482,29,
13/09/2019,02:11:51,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000387,81,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,42,
13/09/2019,02:11:51,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000387,90,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,37,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000189,41,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000198,27,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,24,
13/09/2019,02:12:08,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000217,27,
13/09/2019,02:10:32,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 30,Board combination missed,-1001,1,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000392,3,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,2,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000415,5,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000212,7,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000396,10,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000326,14,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000217,15,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,22,
13/09/2019,02:11:45,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000193,25,
13/09/2019,02:12:08,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000415,29,
13/09/2019,02:12:08,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000396,37,
13/09/2019,02:12:08,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0001039,41,
13/09/2019,02:12:08,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000231,42,
13/09/2019,02:12:08,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000321,51,
13/09/2019,02:12:08,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 32,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:09.6400499,90,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000420,194,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000207,195,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000207,197,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,198,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000203,209,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000264,348,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,347,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,334,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,333,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000226,454,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000212,460,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,577,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,1,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,578,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,580,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,595,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,597,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,602,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,1,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,605,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,607,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,1,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,609,
13/09/2019,02:12:19,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 34,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000207,766,
13/09/2019,02:14:51,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 36,Board combination missed,-1001,3,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,84,
13/09/2019,02:14:51,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 36,Board combination missed,-1001,3,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,92,
13/09/2019,02:14:51,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 36,Board combination missed,-1001,2,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000189,103,
13/09/2019,02:14:51,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 36,Board combination missed,-1001,3,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,99,
